OID_,LandV_Num,Area,Site,LA_Year
12747,242365,0.047237111,Site10,2004
12748,228955,0.047203618,Site10,2013
12749,16125,0.047170624,Site10,1975
12750,16125,0.047136757,Site10,1975
12751,259000,0.047101392,Site10,2005
12752,56677,0.04706806,Site10,1986
12753,168465,0.04703483,Site10,2002
12754,187185,0.048089927,Site10,2002
12755,211746,0.045980073,Site10,2014
12756,292020,0.045956991,Site10,2014
12757,190818,0.045913936,Site10,2010
12758,183515,0.045886139,Site10,2003
12759,137083,0.045850937,Site10,2001
12760,194911,0.045815936,Site10,2012
12761,15301,0.045783906,Site10,1975
12762,144754,0.045752424,Site10,2002
12763,99029,0.045719231,Site10,1991
12764,77695,0.045683741,Site10,1990
12765,132376,0.045648503,Site10,2001
12766,106103,0.0456113,Site10,2012
12767,138267,0.045591012,Site10,2000
12768,15301,0.045552008,Site10,1975
12769,278584,0.028950723,Site10,2015
12770,31609,0.017604326,Site10,1986
12771,124304,0.048331861,Site10,1995
12772,167594,0.048330017,Site10,1991
12773,141625,0.047970529,Site10,2002
12774,138167,0.048316691,Site10,1991
12775,363230,0.047939414,Site10,2007
12776,85782,0.047585356,Site10,1985
12777,182290,0.04768121,Site10,2005
12778,16125,0.047647773,Site10,1975
12779,16125,0.047608689,Site10,1975
12780,130847,0.031068315,Site10,2010
12781,192225,0.039917903,Site10,2015
12782,152742,0.045434456,Site10,2001
12783,4160943,0.933178728,Site01,2013
12784,248528,0.037329075,Site01,2014
12785,64737,0.027996601,Site01,1984
12786,158912,0.055748963,Site01,1999
12787,178851,0.074530168,Site01,1997
12788,37447,0.074537919,Site01,1978
12789,258378,0.074524505,Site01,2012
12790,793629,0.074532942,Site01,2005
12791,25034,0.074536271,Site01,1975
12792,321000,0.05595359,Site01,2016
12793,60896,0.058516565,Site01,1985
12794,24849,0.037964401,Site01,1979
12795,106340,0.207496574,Site01,1980
12796,148133,0.205550085,Site01,2010
12797,732256,0.205055424,Site01,1993
12798,1242641,0.206042724,Site01,2014
12799,563755,0.177064844,Site01,1991
12800,164846,0.07454,Site01,2005
12801,285332,0.095286611,Site01,1989
12802,285332,0.095293418,Site01,1989
12803,242094,0.072002146,Site01,2002
12804,385606,0.143997648,Site01,2002
12805,394344,0.165185947,Site01,2002
12806,98943,0.075374135,Site01,1988
12807,515358,0.150326835,Site01,1992
12808,32912,0.133320024,Site01,1975
12809,742727,0.095231863,Site01,2012
12810,308655,0.073327195,Site01,2014
12811,162154,0.073327001,Site01,2000
12812,324677,0.073321028,Site01,2011
12813,117744,0.072370378,Site01,2005
12814,241381,0.072374992,Site01,2005
12815,205985,0.037523088,Site01,2003
12816,253629,0.075038858,Site01,1989
12817,119182,0.037521616,Site01,1999
12818,130687,0.036688805,Site01,1994
12819,19441,0.036691777,Site01,1975
12820,144120,0.050813185,Site01,2004
12821,110955,0.052490535,Site01,1989
12822,23382,0.062983318,Site01,1975
12823,24177,0.041994127,Site01,1978
12824,159729,0.041999621,Site01,2002
12825,23382,0.062989305,Site01,1975
12826,187794,0.050131466,Site01,2003
12827,90695,0.054109102,Site01,1987
12828,124101,0.037448223,Site01,2001
12829,210887,0.039307076,Site01,2004
12830,194806,0.039893263,Site01,2011
12831,19852,0.044089088,Site01,1975
12832,208047,0.041996928,Site01,2013
12833,89245,0.062989045,Site01,1984
12834,182040,0.041992692,Site01,2013
12835,184790,0.041997292,Site01,2004
12836,248736,0.039509908,Site01,2015
12837,191454,0.043567781,Site01,2009
12838,101537,0.061417187,Site01,1989
12839,173161,0.034410373,Site01,2011
12840,297198,0.035592587,Site01,2014
12841,19203,0.036675545,Site01,1998
12842,217461,0.033445677,Site01,2014
12843,67939,0.036790566,Site01,2000
12844,121189,0.036790191,Site01,2000
12845,243660,0.037626536,Site01,2015
12846,101439,0.037626359,Site01,1989
12847,151438,0.116394094,Site01,1982
12848,104612,0.061995452,Site01,1989
12849,161855,0.061462636,Site01,1998
12850,218384,0.061465083,Site01,2002
12851,270460,0.050616383,Site01,2013
12852,165092,0.09264246,Site01,1997
12853,266635,0.06517522,Site01,1991
12854,512116,0.573530848,Site01,1980
12855,335690,0.369429599,Site01,1980
12856,25655,0.065034244,Site01,1975
12857,63754,0.065034231,Site01,1980
12858,150300,0.065031953,Site01,1999
12859,210823,0.080878673,Site01,1989
12860,728164,0.080872754,Site01,2013
12861,132853,0.063597273,Site01,1998
12862,25655,0.064580648,Site01,1975
12863,25655,0.064571926,Site01,1975
12864,500000,0.064578168,Site01,2016
12865,710675,0.064578465,Site01,2015
12866,1522875,0.060815345,Site01,2015
12867,370000,0.05262694,Site01,2008
12868,212207,0.050677841,Site01,2012
12869,692641,0.080880726,Site01,2006
12870,435200,0.484246814,Site01,1980
12871,66424,0.026939778,Site01,1987
12872,40683,0.060390285,Site01,1980
12873,40496,0.026946691,Site01,1980
12874,74363,0.087333263,Site01,1988
12875,390000,0.058528688,Site01,2007
12876,164585,0.028798661,Site01,2009
12877,120000,0.026946894,Site01,2016
12878,324677,0.060379535,Site01,2011
12879,218384,0.046455738,Site01,2002
12880,187185,0.040879629,Site01,2002
12881,132128,0.087340759,Site01,1984
12882,20273,0.047158714,Site01,1975
12883,66209,0.047158662,Site01,2000
12884,99745,0.046966037,Site01,1984
12885,30423,0.044542265,Site01,1978
12886,146810,0.030307971,Site10,2003
12887,73402,0.016855546,Site10,2003
12888,263965,0.037162022,Site10,2015
12889,146170,0.037162696,Site10,1990
12890,350000,0.054372808,Site10,2016
12891,240000,0.043597764,Site10,2007
12892,406100,0.045595461,Site10,2015
12893,409300,0.044665968,Site10,2005
12894,42327,0.073808801,Site10,1978
12895,28975,0.072270944,Site10,1975
12896,238732,0.070732516,Site10,2012
12897,27730,0.069184412,Site10,1975
12898,216451,0.067658587,Site10,2011
12899,139688,0.066110885,Site10,2003
12900,25655,0.064571479,Site10,1975
12901,54895,0.063025408,Site10,1979
12902,33712,0.080612055,Site10,1975
12903,149371,0.042054735,Site10,1992
12904,183515,0.042199883,Site10,2003
12905,165481,0.042074517,Site10,1993
12906,105554,0.042066542,Site10,1995
12907,137625,0.042070836,Site10,1995
12908,240203,0.042071281,Site10,2004
12909,123467,0.042071066,Site10,1994
12910,356188,0.042068404,Site10,2005
12911,23703,0.042070268,Site10,1979
12912,98052,0.042065279,Site10,1994
12913,236101,0.042071304,Site10,2014
12914,235493,0.042074185,Site10,2005
12915,203656,0.042068615,Site10,2001
12916,29270,0.066048626,Site10,1975
12917,24762,0.041610465,Site10,1978
12918,81039,0.041618996,Site10,1999
12919,340793,0.041619616,Site10,2007
12920,167855,0.04162252,Site10,2004
12921,79569,0.041619747,Site10,1991
12922,360310,0.041622932,Site10,2004
12923,212207,0.041626414,Site10,2012
12924,217561,0.041621457,Site10,2009
12925,250157,0.041627614,Site10,2015
12926,95314,0.041621241,Site10,1987
12927,126806,0.04198657,Site10,1989
12928,106094,0.041821688,Site10,1994
12929,89421,0.041615223,Site10,1997
12930,165162,0.04160807,Site10,2003
12931,152742,0.041608234,Site10,2001
12932,245339,0.041599302,Site10,2010
12933,135812,0.042489431,Site10,2012
12934,199662,0.041613903,Site10,2003
12935,183771,0.041623488,Site10,2012
12936,37972,0.04162301,Site10,1984
12937,39253,0.041622591,Site10,1984
12938,289949,0.041615211,Site10,2014
12939,411531,0.041625268,Site10,2005
12940,72998,0.041619321,Site10,1986
12941,300258,0.041616364,Site10,2004
12942,124318,0.04161549,Site10,1990
12943,16542,0.041613662,Site10,1975
12944,146672,0.02341204,Site10,2013
12945,136210,0.042128226,Site10,1995
12946,207832,0.065544056,Site10,2004
12947,173239,0.066088977,Site10,2003
12948,322000,0.041592382,Site10,2006
12949,80835,0.041601111,Site10,1988
12950,146503,0.041600202,Site10,2001
12951,43127,0.041589518,Site10,1980
12952,347200,0.041592198,Site10,2005
12953,218448,0.041592389,Site10,2013
12954,540000,0.041588895,Site10,2006
12955,169010,0.041588917,Site10,2010
12956,208047,0.041577189,Site10,2013
12957,265259,0.04157692,Site10,2012
12958,17578,0.044609657,Site10,1975
12959,18611,0.04159141,Site10,1975
12960,179354,0.041595794,Site10,2003
12961,120580,0.041595624,Site10,1993
12962,288000,0.041595997,Site10,2007
12963,326345,0.041589368,Site10,2009
12964,299148,0.041608241,Site10,2009
12965,235741,0.041604093,Site10,2009
12966,20282,0.041603928,Site10,1977
12967,162338,0.04160416,Site10,2011
12968,308000,0.0416075,Site10,2006
12969,55691,0.041607523,Site10,1980
12970,18611,0.041606035,Site10,1975
12971,189394,0.041605693,Site10,2011
12972,218079,0.041608326,Site10,2010
12973,16542,0.041613941,Site10,1975
12974,133073,0.041607876,Site10,2000
12975,159729,0.041608017,Site10,2002
12976,358281,0.041604044,Site10,2015
12977,174636,0.04160548,Site10,2010
12978,185681,0.041605029,Site10,2012
12979,183515,0.041595046,Site10,2003
12980,229891,0.041599887,Site10,2013
12981,150428,0.041599559,Site10,1990
12982,16542,0.041598977,Site10,1975
12983,84190,0.041587437,Site10,1996
12984,16542,0.041604281,Site10,1975
12985,172827,0.042067699,Site10,2010
12986,118102,0.042073854,Site10,1990
12987,285600,0.042061035,Site10,2007
12988,159972,0.042071091,Site10,1996
12989,79451,0.042071089,Site10,1999
12990,29002,0.04186004,Site10,1979
12991,41601,0.109958382,Site08,1975
12992,376933,0.100508548,Site08,2014
12993,100499,0.034838731,Site08,1994
12994,560000,0.069677584,Site08,2016
12995,446710,0.069677583,Site08,2015
12996,90828,0.055742404,Site08,1986
12997,24438,0.055744394,Site08,1981
12998,44559,0.061318852,Site08,1979
12999,22957,0.061316338,Site08,1975
13000,22957,0.061316187,Site08,1975
13001,22957,0.061360901,Site08,1975
13002,4351303,0.713469324,Site08,2009
13003,702880,0.456950119,Site08,1984
13004,132426,0.032603663,Site08,1999
13005,51132,0.125111392,Site08,1975
13006,86961,0.211254045,Site08,1975
13007,1358126,0.211601036,Site08,2007
13008,923523,0.211641217,Site08,2006
13009,865808,0.23227238,Site08,2011
13010,73708,0.197626855,Site08,1975
13011,272599,0.092894425,Site08,2010
13012,182089,0.089997284,Site08,1998
13013,60842,0.08918346,Site08,1987
13014,696000,0.065035305,Site08,2006
13015,77509,0.065033402,Site08,1982
13016,24208,0.065032439,Site08,1975
13017,381640,0.065034821,Site08,2010
13018,26574,0.076166509,Site08,1976
13019,2494469,0.199878347,Site08,2015
13020,257873,0.093757918,Site08,2015
13021,274000,0.321204624,Site08,2002
13022,78413,0.153759719,Site08,1977
13023,58587,0.14270703,Site08,1975
13024,273226,0.130950426,Site08,2005
13025,50305,0.122221911,Site08,1975
13026,47609,0.116169623,Site08,1975
13027,81437,0.110111422,Site08,1986
13028,168465,0.068107029,Site08,2002
13029,73261,0.061552106,Site08,1979
13030,21717,0.054737561,Site08,1975
13031,143431,0.047186701,Site08,1989
13032,205022,0.064182096,Site08,1993
13033,170945,0.049083391,Site08,1990
13034,207982,0.050035672,Site08,2003
13035,270230,0.053635396,Site08,2004
13036,93517,0.057488603,Site08,1986
13037,394424,0.077982489,Site08,2015
13038,192815,0.088769212,Site08,2000
13039,679061,0.099615341,Site08,2007
13040,1250997,0.226397098,Site08,2009
13041,32912,0.087840038,Site08,1975
13042,77020,0.187437289,Site08,1975
13043,165086,0.089611437,Site08,1997
13044,99505,0.062459499,Site08,1985
13045,480415,0.068383634,Site08,2004
13046,15718,0.041356597,Site08,1996
13047,208047,0.041577764,Site08,2013
13048,122031,0.076931911,Site08,1987
13049,600520,0.076912476,Site08,2004
13050,188253,0.076918812,Site08,2000
13051,245339,0.076918882,Site08,2010
13052,28767,0.076912924,Site08,1975
13053,187185,0.076676696,Site08,2002
13054,185400,0.076675155,Site08,1999
13055,31661,0.076684026,Site08,1975
13056,212347,0.076674624,Site08,1993
13057,47194,0.11502101,Site08,1975
13058,31661,0.076667768,Site08,1975
13059,86793,0.076674596,Site08,1984
13060,30001,0.07749031,Site08,1975
13061,213643,0.078206186,Site08,1990
13062,530519,0.11010044,Site08,2012
13063,188253,0.076918904,Site08,2000
13064,52136,0.064388415,Site08,1986
13065,182040,0.015861129,Site08,2013
13066,1289,0.000549087,Site08,2000
13067,600520,0.069682519,Site08,2004
13068,31248,0.069681939,Site08,1975
13069,875000,0.06967045,Site08,2016
13070,141620,0.069678016,Site08,1998
13071,175339,0.069677574,Site08,1998
13072,175342,0.069677177,Site08,1998
13073,269149,0.06967801,Site08,1986
13074,1620339,0.184573796,Site08,2015
13075,244688,0.143692577,Site08,2003
13076,157210,0.139357698,Site08,1981
13077,240203,0.062711364,Site08,2004
13078,470113,0.122756346,Site08,1996
13079,169720,0.061550663,Site08,1999
13080,312070,0.049236141,Site08,2013
13081,89210,0.049239343,Site08,1985
13082,268067,0.049242032,Site08,2004
13083,222440,0.049239142,Site08,2010
13084,121570,0.049242231,Site08,1991
13085,262500,0.049240646,Site08,2016
13086,165470,0.055393445,Site08,2001
13087,200632,0.049238245,Site08,2010
13088,166480,0.049238849,Site08,2002
13089,17787,0.049234564,Site08,1975
13090,14469,0.038322464,Site08,1975
13091,216875,0.023223529,Site08,2012
13092,196461,0.139360515,Site08,1996
13093,170593,0.078241747,Site08,2002
13094,270564,0.066312384,Site08,2011
13095,26279,0.073407735,Site08,1975
13096,25655,0.063171289,Site08,1975
13097,135940,0.061565613,Site08,1997
13098,25242,0.061587795,Site08,1975
13099,25242,0.061608683,Site08,1975
13100,272599,0.061627901,Site08,2010
13101,165470,0.061644877,Site08,2001
13102,365490,0.02322801,Site08,2015
13103,157851,0.038440898,Site08,1999
13104,426000,0.055393454,Site08,2006
13105,577201,0.069681939,Site08,2006
13106,28767,0.069681653,Site08,1975
13107,48160,0.069672261,Site08,1982
13108,110248,0.069686283,Site08,1984
13109,489382,0.139358531,Site08,2003
13110,76143,0.075250177,Site08,1980
13111,47791,0.078944838,Site08,1978
13112,466241,0.105187766,Site08,1990
13113,379611,0.069684006,Site08,2007
13114,28767,0.069679442,Site08,1975
13115,299587,0.069681971,Site08,2013
13116,1102500,0.12827319,Site08,2016
13117,490682,0.11171479,Site08,2010
13118,212207,0.039652062,Site08,2012
13119,22136,0.056366698,Site08,1975
13120,365600,0.069682082,Site08,2006
13121,284270,0.054337791,Site08,2015
13122,212207,0.04654478,Site08,2012
13123,214100,0.049854919,Site08,2003
13124,162338,0.060249951,Site08,2011
13125,140698,0.05248391,Site08,1994
13126,152356,0.04507387,Site08,1991
13127,400000,0.037668846,Site08,2016
13128,180302,0.033305322,Site08,2011
13129,135858,0.033248304,Site08,2016
13130,106811,0.032253258,Site08,2016
13131,126058,0.049751154,Site08,1994
13132,81323,0.046229997,Site08,1988
13133,529869,0.060386076,Site08,2005
13134,309540,0.060387682,Site08,2007
13135,202031,0.060386263,Site08,1990
13136,81388,0.060393325,Site08,1996
13137,26166,0.060391901,Site08,1976
13138,196911,0.043357444,Site08,2004
13139,808,0.001841106,Site08,1988
13140,244462,0.048584247,Site08,2012
13141,314801,0.039349397,Site08,2014
13142,112809,0.032046028,Site08,1997
13143,85250,0.018100475,Site08,1988
13144,63351,0.129807635,Site08,1975
13145,183515,0.048311295,Site08,2003
13146,153740,0.047608859,Site08,2002
13147,610267,0.060600524,Site08,2008
13148,76702,0.07431635,Site08,1980
13149,74203,0.063265697,Site08,1987
13150,308499,0.05147679,Site08,2005
13151,354152,0.052262057,Site08,2014
13152,98943,0.053028352,Site08,1987
13153,236823,0.053806795,Site08,2012
13154,218079,0.054566338,Site08,2010
13155,267107,0.047367372,Site08,2004
13156,216463,0.05173,Site08,2003
13157,13750,0.054130645,Site08,1997
13158,146440,0.053331086,Site08,1993
13159,218384,0.104338292,Site08,2002
13160,104612,0.051014295,Site08,1989
13161,114372,0.050237227,Site08,1998
13162,17578,0.049471384,Site08,1975
13163,364600,0.048706196,Site08,2006
13164,523030,0.047930001,Site08,2013
13165,125029,0.047172639,Site08,1996
13166,254583,0.047516664,Site08,2009
13167,84062,0.049020264,Site08,1988
13168,134411,0.051178706,Site08,2001
13169,269779,0.054171055,Site08,2009
13170,21513,0.057850329,Site08,1975
13171,191403,0.030100438,Site08,2013
13172,182040,0.032186099,Site08,2013
13173,220286,0.039420289,Site08,2005
13174,217571,0.028030675,Site08,1990
13175,109422,0.037156595,Site08,2000
13176,127283,0.036462446,Site08,2001
13177,312070,0.046328305,Site08,2013
13178,359000,0.046052446,Site08,2006
13179,104279,0.044688411,Site08,1988
13180,13667,0.033394422,Site08,1980
13181,16956,0.046628664,Site08,1975
13182,148033,0.046746744,Site08,1997
13183,61005,0.071480326,Site08,1987
13184,332562,0.091349879,Site08,2013
13185,593921,0.114785676,Site08,2015
13186,178851,0.087658066,Site08,1997
13187,182336,0.091650218,Site08,1994
13188,34767,0.09402462,Site08,1975
13189,188831,0.114533749,Site08,1998
13190,178200,0.077907172,Site08,2001
13191,166229,0.089205945,Site08,2006
13192,205537,0.084507781,Site08,2003
13193,186647,0.079823148,Site08,1994
13194,324677,0.074429403,Site08,2011
13195,540465,0.081434467,Site08,2004
13196,142660,0.07935957,Site08,1989
13197,95101,0.075000021,Site08,1989
13198,20684,0.062630637,Site08,1975
13199,20273,0.062625334,Site08,1975
13200,16623,0.062597921,Site08,1976
13201,20684,0.062603296,Site08,1975
13202,20273,0.062597216,Site08,1975
13203,20684,0.062395845,Site08,1975
13204,512300,0.056972016,Site08,2007
13205,300000,0.058303639,Site08,2016
13206,300304,0.059795779,Site08,2014
13207,312070,0.061209481,Site08,2013
13208,208419,0.061817193,Site08,2003
13209,45562,0.057306366,Site08,1980
